species,description_year,extinction_year
Merops.breweri,1859,NA
Merops.bullockoides,1834,NA
Merops.bulocki,1817,NA
Merops.gularis,1798,NA
Merops.hirundineus,1793,NA
Merops.leschenaulti,1817,NA
Merops.malimbicus,1806,NA
Merops.mentalis,1889,NA
Merops.muelleri,1857,NA
Merops.nubicoides,1846,NA
Merops.nubicus,1788,NA
Merops.oreobates,1892,NA
Merops.orientalis,1802,NA
Merops.persicus,1773,NA
Merops.philippinus,1766,NA
Merops.pusillus,1776,NA
Merops.revoilii,1882,NA
Merops.superciliosus,1766,NA
Merops.variegatus,1817,NA
Merops.viridis,1758,NA
Merulaxis.ater,1831,NA
Merulaxis.stresemanni,1960,NA
Mesembrinibis.cayennensis,1789,NA
Mesophoyx.intermedia,1829,NA
Mesopicos.elliotii,1863,NA
Mesopicos.goertae,1776,NA
Mesopicos.griseocephalus,1783,NA
Metallura.aeneocauda,1846,NA
Metallura.baroni,1893,NA
Metallura.eupogon,1874,NA
Metallura.iracunda,1947,NA
Metallura.odomae,1980,NA
Metallura.phoebe,1839,NA
Metallura.theresiae,1902,NA
Metallura.tyrianthina,1832,NA
Metallura.williami,1846,NA
Metopidius.indicus,1790,NA
Metopothrix.aurantiaca,1866,NA
Metriopelia.aymara,1840,NA
Metriopelia.ceciliae,1845,NA
Metriopelia.melanoptera,1782,NA
Metriopelia.morenoi,1902,NA
Micrastur.buckleyi,1919,NA
Micrastur.gilvicollis,1817,NA
Micrastur.mintoni,2002,NA
Micrastur.mirandollei,1862,NA
Micrastur.plumbeus,1918,NA
Micrastur.ruficollis,1817,NA
Micrastur.semitorquatus,1817,NA
Micrathene.whitneyi,1861,NA
Microbates.cinereiventris,1855,NA
Microbates.collaris,1868,NA
Microcerculus.bambla,1783,NA
Microcerculus.marginatus,1855,NA
Microcerculus.philomela,1861,NA
Microcerculus.ustulatus,1883,NA
Microchera.albocoronata,1855,NA
Microhierax.caerulescens,1758,NA
Microhierax.fringillarius,1824,NA
Microhierax.melanoleucos,1843,NA
Micromonacha.lanceolata,1849,NA
Microparra.capensis,1839,NA
Micropygia.schomburgkii,1848,NA
Microrhopias.quixensis,1849,NA
Microstilbon.burmeisteri,1887,NA
Miliaria.calandra,1758,NA
Milvago.chimachima,1816,NA
Milvago.chimango,1816,NA
Milvus.migrans,1783,NA
Milvus.milvus,1758,NA
Mimus.dorsalis,1837,NA
Mimus.gilvus,1808,NA
Mimus.longicaudatus,1844,NA
Mimus.patagonicus,1837,NA
Mimus.polyglottos,1758,NA
Mimus.saturninus,1823,NA
Mimus.thenca,1782,NA
Mimus.triurus,1818,NA
Minla.cyanouroptera,1838,NA
Minla.ignotincta,1837,NA
Minla.strigula,1837,NA
Mionectes.macconnelli,1919,NA
Mionectes.oleagineus,1823,NA
Mionectes.olivaceus,1868,NA
Mionectes.rufiventris,1846,NA
Mionectes.striaticollis,1837,NA
Mirafra.affinis,1845,NA
Mirafra.africana,1836,NA
Mirafra.africanoides,1836,NA
Mirafra.albicauda,1891,NA
Mirafra.alopex,1890,NA
Mirafra.angolensis,1880,NA
Mirafra.apiata,1816,NA
Mirafra.ashi,1982,NA
Mirafra.assamica,1840,NA
Mirafra.cantillans,1844,NA
Mirafra.cheniana,1843,NA
Mirafra.collaris,1896,NA
Mirafra.cordofanica,1850,NA
Mirafra.erythrocephala,1885,NA
Mirafra.erythroptera,1845,NA
Mirafra.gilletti,1895,NA
Mirafra.hypermetra,1879,NA
Mirafra.javanica,1821,NA
Mirafra.microptera,1873,NA
Mirafra.passerina,1926,NA
Mirafra.poecilosterna,1879,NA
Mirafra.pulpa,1930,NA
Mirafra.rufa,1920,NA
Mirafra.rufocinnamomea,1865,NA
Mirafra.sabota,1836,NA
Mirafra.somalica,1903,NA
Mirafra.williamsi,1956,NA
Mitrephanes.olivaceus,1894,NA
Mitrephanes.phaeocercus,1859,NA
Mitrospingus.cassinii,1861,NA
Mitrospingus.oleagineus,1886,NA
Mitu.salvini,1879,NA
Mitu.tomentosum,1825,NA
Mitu.tuberosum,1825,NA
Mniotilta.varia,1766,NA
Modulatrix.orostruthus,1933,NA
Modulatrix.stictigula,1906,NA
Molothrus.aeneus,1829,NA
Molothrus.ater,1783,NA
Molothrus.bonariensis,1789,NA
Molothrus.oryzivorus,1788,NA
Molothrus.rufoaxillaris,1866,NA
Momotus.mexicanus,1827,NA
Momotus.momota,1766,NA
Monasa.atra,1783,NA
Monasa.flavirostris,1850,NA
Monasa.morphoeus,1823,NA
Monasa.nigrifrons,1824,NA
Monticola.angolensis,1888,NA
Monticola.brevipes,1838,NA
Monticola.cinclorhynchus,1832,NA
Monticola.explorator,1818,NA
Monticola.gularis,1863,NA
Monticola.rufiventris,1833,NA
Monticola.rufocinereus,1837,NA
Monticola.rupestris,1818,NA
Monticola.saxatilis,1766,NA
Monticola.solitarius,1758,NA
Montifringilla.adamsi,1858,NA
Montifringilla.blanfordi,1876,NA
Montifringilla.davidiana,1871,NA
Montifringilla.nivalis,1766,NA
Montifringilla.ruficollis,1871,NA
Montifringilla.taczanowskii,1876,NA
Montifringilla.theresae,1937,NA
Morococcyx.erythropygus,1842,NA
Morphnus.guianensis,1800,NA
Morus.bassanus,1758,NA
Morus.capensis,1823,NA
Morus.serrator,1843,NA
Motacilla.aguimp,1821,NA
Motacilla.alba,1758,NA
Motacilla.capensis,1766,NA
Motacilla.cinerea,1771,NA
Motacilla.citreola,1776,NA
Motacilla.clara,1908,NA
Motacilla.flava,1758,NA
Motacilla.grandis,1885,NA
Motacilla.madaraspatensis,1789,NA
Motacilla.samveasnae,2001,NA
Mulleripicus.pulverulentus,1826,NA
Muscicapa.adusta,1828,NA
Muscicapa.aquatica,1864,NA
Muscicapa.boehmi,1884,NA
Muscicapa.caerulescens,1865,NA
Muscicapa.cassini,1859,NA
Muscicapa.comitata,1857,NA
Muscicapa.dauurica,1811,NA
Muscicapa.epulata,1855,NA
Muscicapa.ferruginea,1845,NA
Muscicapa.gambagae,1901,NA
Muscicapa.griseisticta,1861,NA
Muscicapa.infuscata,1855,NA
Muscicapa.lendu,1932,NA
Muscicapa.muttui,1854,NA
Muscicapa.olivascens,1859,NA
Muscicapa.ruficauda,1838,NA
Muscicapa.sethsmithi,1922,NA
Muscicapa.sibirica,1789,NA
Muscicapa.striata,1764,NA
Muscicapa.tessmanni,1907,NA
Muscicapa.ussheri,1871,NA
Muscicapella.hodgsoni,1854,NA
Muscigralla.brevicauda,1837,NA
Muscipipra.vetula,1823,NA
Muscisaxicola.albifrons,1844,NA
Muscisaxicola.albilora,1855,NA
Muscisaxicola.alpinus,1849,NA
Muscisaxicola.capistratus,1860,NA
Muscisaxicola.cinereus,1864,NA
Muscisaxicola.flavinucha,1855,NA
Muscisaxicola.fluviatilis,1866,NA
Muscisaxicola.frontalis,1860,NA
Muscisaxicola.griseus,1884,NA
Muscisaxicola.juninensis,1884,NA
Muscisaxicola.maclovianus,1829,NA
Muscisaxicola.maculirostris,1837,NA
Muscisaxicola.rufivertex,1837,NA
Musophaga.rossae,1852,NA
Musophaga.violacea,1789,NA
Myadestes.coloratus,1912,NA
Myadestes.melanops,1865,NA
Myadestes.occidentalis,1882,NA
Myadestes.ralloides,1840,NA
Myadestes.townsendi,1838,NA
Myadestes.unicolor,1857,NA
Mycerobas.affinis,1855,NA
Mycerobas.carnipes,1836,NA
Mycerobas.icterioides,1831,NA
Mycerobas.melanozanthos,1836,NA
Mycteria.americana,1758,NA
Mycteria.cinerea,1822,NA
Mycteria.ibis,1766,NA
Mycteria.leucocephala,1769,NA
Myiarchus.apicalis,1881,NA
Myiarchus.cephalotes,1879,NA
Myiarchus.cinerascens,1851,NA
Myiarchus.crinitus,1758,NA
Myiarchus.ferox,1789,NA
Myiarchus.nuttingi,1882,NA
Myiarchus.panamensis,1860,NA
Myiarchus.phaeocephalus,1860,NA
Myiarchus.semirufus,1878,NA
Myiarchus.swainsoni,1859,NA
Myiarchus.tuberculifer,1837,NA
Myiarchus.tyrannulus,1776,NA
Myiarchus.venezuelensis,1865,NA
Myiarchus.yucatanensis,1871,NA
Myiobius.atricaudus,1863,NA
Myiobius.barbatus,1789,NA
Myiobius.sulphureipygius,1857,NA
Myiobius.villosus,1860,NA
Myioborus.albifacies,1946,NA
Myioborus.albifrons,1871,NA
Myioborus.brunniceps,1837,NA
Myioborus.cardonai,1945,NA
Myioborus.castaneocapilla,1849,NA
Myioborus.flavivertex,1887,NA
Myioborus.melanocephalus,1844,NA
Myioborus.miniatus,1827,NA
Myioborus.ornatus,1840,NA
Myioborus.pariae,1949,NA
Myioborus.pictus,1829,NA
Myioborus.torquatus,1865,NA
Myiodynastes.bairdii,1847,NA
Myiodynastes.chrysocephalus,1844,NA
Myiodynastes.hemichrysus,1862,NA
Myiodynastes.luteiventris,1859,NA
Myiodynastes.maculatus,1776,NA
Myiomela.albiventris,1867,NA
Myiomela.major,1844,NA
Myiopagis.caniceps,1835,NA
Myiopagis.flavivertex,1887,NA
Myiopagis.gaimardii,1840,NA
Myiopagis.olallai,2000,NA
Myiopagis.subplacens,1861,NA
Myiopagis.viridicata,1817,NA
Myioparus.griseigularis,1906,NA
Myioparus.plumbeus,1858,NA
Myiophobus.cryptoxanthus,1860,NA
Myiophobus.fasciatus,1776,NA
Myiophobus.flavicans,1860,NA
Myiophobus.inornatus,1932,NA
Myiophobus.phoenicomitra,1885,NA
Myiophobus.roraimae,1883,NA
Myiopsitta.monachus,1783,NA
Myiornis.albiventris,1894,NA
Myiornis.atricapillus,1875,NA
Myiornis.auricularis,1818,NA
Myiornis.ecaudatus,1837,NA
Myiotheretes.fumigatus,1840,NA
Myiotheretes.fuscorufus,1876,NA
Myiotheretes.pernix,1899,NA
Myiotheretes.striaticollis,1853,NA
Myiotriccus.ornatus,1853,NA
Myiozetetes.cayanensis,1766,NA
Myiozetetes.granadensis,1862,NA
Myiozetetes.luteiventris,1858,NA
Myiozetetes.similis,1825,NA
Myophonus.blighi,1872,NA
Myophonus.caeruleus,1786,NA
Myophonus.horsfieldii,1831,NA
Myophonus.robinsoni,1905,NA
Myornis.senilis,1840,NA
Myrmeciza.atrothorax,1783,NA
Myrmeciza.berlepschi,1898,NA
Myrmeciza.castanea,1932,NA
Myrmeciza.disjuncta,1945,NA
Myrmeciza.exsul,1859,NA
Myrmeciza.ferruginea,1776,NA
Myrmeciza.fortis,1868,NA
Myrmeciza.goeldii,1908,NA
Myrmeciza.griseiceps,1923,NA
Myrmeciza.hemimelaena,1857,NA
Myrmeciza.hyperythra,1855,NA
Myrmeciza.immaculata,1845,NA
Myrmeciza.laemosticta,1865,NA
Myrmeciza.longipes,1825,NA
Myrmeciza.loricata,1823,NA
Myrmeciza.melanoceps,1825,NA
Myrmeciza.nigricauda,1892,NA
Myrmeciza.pelzelni,1890,NA
Myrmeciza.ruficauda,1831,NA
Myrmeciza.squamosa,1868,NA
Myrmecocichla.aethiops,1850,NA
Myrmecocichla.albifrons,1837,NA
Myrmecocichla.arnoti,1869,NA
Myrmecocichla.cinnamomeiventris,1836,NA
Myrmecocichla.formicivora,1818,NA
Myrmecocichla.melaena,1837,NA
Myrmecocichla.nigra,1818,NA
Myrmecocichla.semirufa,1837,NA
Myrmecocichla.tholloni,1886,NA
Myrmia.micrura,1854,NA
Myrmoborus.leucophrys,1844,NA
Myrmoborus.lugubris,1847,NA
Myrmoborus.melanurus,1866,NA
Myrmoborus.myotherinus,1825,NA
Myrmochanes.hemileucus,1866,NA
Myrmorchilus.strigilatus,1831,NA
Myrmornis.torquata,1783,NA
Myrmothera.campanisona,1783,NA
Myrmothera.simplex,1884,NA
Myrmotherula.ambigua,1932,NA
Myrmotherula.assimilis,1868,NA
Myrmotherula.axillaris,1817,NA
Myrmotherula.behni,1890,NA
Myrmotherula.brachyura,1783,NA
Myrmotherula.cherriei,1902,NA
Myrmotherula.fluminensis,1988,NA
Myrmotherula.grisea,1935,NA
Myrmotherula.gularis,1825,NA
Myrmotherula.guttata,1825,NA
Myrmotherula.gutturalis,1881,NA
Myrmotherula.hauxwelli,1857,NA
Myrmotherula.ignota,1929,NA
Myrmotherula.iheringi,1914,NA
Myrmotherula.klagesi,1927,NA
Myrmotherula.longicauda,1894,NA
Myrmotherula.longipennis,1868,NA
Myrmotherula.menetriesii,1837,NA
Myrmotherula.minor,1864,NA
Myrmotherula.multostriata,1858,NA
Myrmotherula.pacifica,1911,NA
Myrmotherula.schisticolor,1865,NA
Myrmotherula.sclateri,1912,NA
Myrmotherula.snowi,1985,NA
Myrmotherula.sunensis,1925,NA
Myrmotherula.surinamensis,1788,NA
Myrmotherula.unicolor,1835,NA
Myrmotherula.urosticta,1857,NA
Myrtis.fanny,1838,NA
Myzornis.pyrrhoura,1843,NA
Namibornis.herero,1931,NA
Nandayus.nenday,1823,NA
Nannopsittaca.dachilleae,1991,NA
Nannopsittaca.panychlora,1883,NA
Napothera.brevicaudata,1855,NA
Napothera.epilepidota,1827,NA
Nasica.longirostris,1818,NA
Neafrapus.boehmi,1882,NA
Neafrapus.cassini,1863,NA
Necrosyrtes.monachus,1823,NA
Nectarinia.adelberti,1834,NA
Nectarinia.afra,1766,NA
Nectarinia.alinae,1904,NA
Nectarinia.amethystina,1812,NA
Nectarinia.asiatica,1790,NA
Nectarinia.bannermani,1943,NA
Nectarinia.batesi,1908,NA
Nectarinia.bifasciata,1812,NA
Nectarinia.bocagii,1879,NA
Nectarinia.bouvieri,1877,NA
Nectarinia.calcostetha,1843,NA
Nectarinia.chalcomelas,1905,NA
Nectarinia.chalybea,1766,NA
Nectarinia.chloropygia,1842,NA
Nectarinia.coccinigaster,1801,NA
Nectarinia.congensis,1910,NA
Nectarinia.cuprea,1812,NA
Nectarinia.cyanolaema,1851,NA
Nectarinia.erythrocerca,1857,NA
Nectarinia.famosa,1766,NA
Nectarinia.fuelleborni,1899,NA
Nectarinia.fuliginosa,1812,NA
Nectarinia.fusca,1819,NA
Nectarinia.habessinica,1828,NA
Nectarinia.hunteri,1889,NA
Nectarinia.johannae,1851,NA
Nectarinia.johnstoni,1885,NA
Nectarinia.jugularis,1766,NA
Nectarinia.kilimensis,1884,NA
Nectarinia.lotenia,1766,NA
Nectarinia.loveridgei,1922,NA
Nectarinia.manoensis,1907,NA
Nectarinia.mariquensis,1836,NA
Nectarinia.mediocris,1885,NA
Nectarinia.minima,1832,NA
Nectarinia.minulla,1899,NA
Nectarinia.moreaui,1933,NA
Nectarinia.nectarinioides,1897,NA
Nectarinia.neergardi,1908,NA
Nectarinia.olivacea,1840,NA
Nectarinia.oritis,1892,NA
Nectarinia.osea,1856,NA
Nectarinia.oustaleti,1878,NA
Nectarinia.pembae,1905,NA
Nectarinia.preussi,1892,NA
Nectarinia.pulchella,1766,NA
Nectarinia.purpureiventris,1893,NA
Nectarinia.regia,1893,NA
Nectarinia.reichenbachii,1857,NA
Nectarinia.reichenowi,1884,NA
Nectarinia.rockefelleri,1932,NA
Nectarinia.rubescens,1819,NA
Nectarinia.rufipennis,1983,NA
Nectarinia.seimundi,1908,NA
Nectarinia.senegalensis,1766,NA
Nectarinia.shelleyi,1899,NA
Nectarinia.sperata,1766,NA
Nectarinia.superba,1812,NA
Nectarinia.tacazze,1814,NA
Nectarinia.talatala,1836,NA
Nectarinia.ursulae,1903,NA
Nectarinia.venusta,1799,NA
Nectarinia.veroxii,1831,NA
Nectarinia.verticalis,1790,NA
Nectarinia.violacea,1766,NA
Nectarinia.zeylonica,1766,NA
Nemosia.pileata,1783,NA
Nemosia.rourei,1870,NA
Neochelidon.tibialis,1853,NA
Neochen.jubata,1825,NA
Neocichla.gutturalis,1871,NA
Neocossyphus.poensis,1844,NA
Neocossyphus.rufus,1884,NA
Neocrex.colombiana,1898,NA
Neocrex.erythrops,1867,NA
Neoctantes.niger,1859,NA
Neolestes.torquatus,1875,NA
Neomorphus.geoffroyi,1820,NA
Neomorphus.pucheranii,1851,NA
Neomorphus.radiolosus,1878,NA
Neomorphus.rufipennis,1849,NA
Neomorphus.squamiger,1925,NA
Neopelma.aurifrons,1831,NA
Neopelma.chrysocephalum,1868,NA
Neopelma.chrysolophum,1944,NA
Neopelma.pallescens,1853,NA
Neopelma.sulphureiventer,1903,NA
Neophron.percnopterus,1758,NA
Neopipo.cinnamomea,1869,NA
Neothraupis.fasciata,1823,NA
Neotis.denhami,1826,NA
Neotis.heuglinii,1859,NA
Neotis.ludwigii,1837,NA
Neotis.nuba,1826,NA
Neoxolmis.rufiventris,1823,NA
Nephelomyias.lintoni,1951,NA
Nephelomyias.ochraceiventris,1873,NA
Nephelomyias.pulcher,1860,NA
Nephelornis.oneilli,1976,NA
Nesocharis.ansorgei,1899,NA
Nesocharis.capistrata,1861,NA
Nesocharis.shelleyi,1903,NA
Netta.erythrophthalma,1832,NA
Netta.peposaca,1816,NA
Netta.rufina,1773,NA
Nettapus.auritus,1783,NA
Nettapus.coromandelianus,1789,NA
Nicator.chloris,1826,NA
Nicator.gularis,1870,NA
Nicator.vireo,1876,NA
Nigrita.bicolor,1844,NA
Nigrita.canicapillus,1841,NA
Nigrita.fusconotus,1843,NA
Nigrita.luteifrons,1851,NA
Nilaus.afer,1801,NA
Niltava.davidi,1907,NA
Niltava.grandis,1842,NA
Niltava.macgrigoriae,1836,NA
Niltava.sumatrana,1879,NA
Niltava.sundara,1837,NA
Niltava.vivida,1864,NA
Ninox.scutulata,1822,NA
Nipponia.nippon,1835,NA
Nisaetus.alboniger,1845,NA
Nisaetus.cirrhatus,1788,NA
Nisaetus.nanus,1868,NA
Nisaetus.nipalensis,1836,NA
Nomonyx.dominicus,1766,NA
Nonnula.amaurocephala,1921,NA
Nonnula.brunnea,1881,NA
Nonnula.frontalis,1854,NA
Nonnula.rubecula,1824,NA
Nonnula.ruficapilla,1844,NA
Nonnula.sclateri,1907,NA
Notharchus.hyperrhynchus,1856,NA
Notharchus.macrorhynchos,1788,NA
Notharchus.ordii,1851,NA
Notharchus.pectoralis,1846,NA
Notharchus.swainsoni,1846,NA
Notharchus.tectus,1783,NA
Nothocercus.bonapartei,1867,NA
Nothocercus.julius,1854,NA
Nothocercus.nigrocapillus,1867,NA
Nothocrax.urumutum,1825,NA
Nothoprocta.cinerascens,1860,NA
Nothoprocta.curvirostris,1873,NA
Nothoprocta.ornata,1867,NA
Nothoprocta.pentlandii,1867,NA
Nothoprocta.perdicaria,1830,NA
Nothoprocta.taczanowskii,1875,NA
Nothura.boraquira,1825,NA
Nothura.chacoensis,1937,NA
Nothura.darwinii,1867,NA
Nothura.maculosa,1815,NA
Nothura.minor,1825,NA
Notiochelidon.flavipes,1922,NA
Notiochelidon.murina,1853,NA
Notiochelidon.pileata,1858,NA
Nucifraga.caryocatactes,1758,NA
Nucifraga.columbiana,1811,NA
Numenius.americanus,1812,NA
Numenius.arquata,1758,NA
Numenius.borealis,1772,NA
Numenius.madagascariensis,1766,NA
Numenius.minutus,1841,NA
Numenius.phaeopus,1758,NA
Numenius.tahitiensis,1789,NA
Numenius.tenuirostris,1817,NA
Numida.meleagris,1758,NA
Nyctanassa.violacea,1758,NA
Nyctibius.aethereus,1820,NA
Nyctibius.bracteatus,1846,NA
Nyctibius.grandis,1789,NA
Nyctibius.griseus,1789,NA
Nyctibius.jamaicensis,1789,NA
Nyctibius.leucopterus,1821,NA
Nyctibius.maculosus,1912,NA
Nycticorax.nycticorax,1758,NA
Nyctidromus.albicollis,1789,NA
Nyctiphrynus.mcleodii,1888,NA
Nyctiphrynus.ocellatus,1844,NA
Nyctiphrynus.rosenbergi,1895,NA
Nyctiphrynus.yucatanicus,1892,NA
Nyctiprogne.leucopyga,1825,NA
Nyctiprogne.vielliardi,1994,NA
Nyctyornis.amictus,1824,NA
Nyctyornis.athertoni,1830,NA
Nystalus.chacuru,1816,NA
Nystalus.maculatus,1788,NA
Nystalus.radiatus,1854,NA
Nystalus.striolatus,1856,NA
Oceanites.gracilis,1859,NA
Oceanites.oceanicus,1820,NA
Oceanodroma.castro,1851,NA
Oceanodroma.furcata,1789,NA
Oceanodroma.homochroa,1864,NA
Oceanodroma.leucorhoa,1818,NA
Oceanodroma.macrodactyla,1887,NA
Oceanodroma.matsudairae,1922,NA
Oceanodroma.melania,1854,NA
Oceanodroma.monorhis,1867,NA
Ochetorhynchus.andaecola,1838,NA
Ochetorhynchus.melanura,1846,NA
Ochetorhynchus.phoenicurus,1839,NA
Ochetorhynchus.ruficaudus,1834,NA
Ochthoeca.cinnamomeiventris,1843,NA
Ochthoeca.diadema,1843,NA
Ochthoeca.frontalis,1847,NA
Ochthoeca.fumicolor,1856,NA
Ochthoeca.jelskii,1883,NA
Ochthoeca.leucophrys,1837,NA
Ochthoeca.oenanthoides,1837,NA
Ochthoeca.piurae,1924,NA
Ochthoeca.pulchella,1876,NA
Ochthoeca.rufipectoralis,1837,NA
Ochthornis.littoralis,1868,NA
Ocreatus.underwoodii,1832,NA
Ocyalus.latirostris,1838,NA
Ocyceros.birostris,1786,NA
Ocyceros.gingalensis,1811,NA
Ocyceros.griseus,1790,NA
Odontophorus.atrifrons,1900,NA
Odontophorus.balliviani,1846,NA
Odontophorus.capueira,1825,NA
Odontophorus.columbianus,1850,NA
Odontophorus.dialeucos,1963,NA
Odontophorus.erythrops,1859,NA
Odontophorus.gujanensis,1789,NA
Odontophorus.guttatus,1838,NA
Odontophorus.hyperythrus,1858,NA
Odontophorus.leucolaemus,1867,NA
Odontophorus.melanonotus,1860,NA
Odontophorus.melanotis,1865,NA
Odontophorus.speciosus,1843,NA
Odontophorus.stellatus,1843,NA
Odontophorus.strophium,1844,NA
Odontorchilus.branickii,1885,NA
Odontorchilus.cinereus,1868,NA
Oena.capensis,1766,NA
Oenanthe.albonigra,1872,NA
Oenanthe.bifasciata,1829,NA
Oenanthe.bottae,1854,NA
Oenanthe.chrysopygia,1863,NA
Oenanthe.cypriaca,1884,NA
Oenanthe.deserti,1825,NA
Oenanthe.finschii,1869,NA
Oenanthe.hispanica,1758,NA
Oenanthe.isabellina,1829,NA
Oenanthe.leucopyga,1855,NA
Oenanthe.leucura,1789,NA
Oenanthe.lugens,1823,NA
Oenanthe.lugentoides,1881,NA
Oenanthe.moesta,1823,NA
Oenanthe.monacha,1825,NA
Oenanthe.monticola,1818,NA
Oenanthe.oenanthe,1758,NA
Oenanthe.phillipsi,1885,NA
Oenanthe.picata,1847,NA
Oenanthe.pileata,1789,NA
Oenanthe.pleschanka,1770,NA
Oenanthe.xanthoprymna,1833,NA
Ognorhynchus.icterotis,1854,NA
Oncostoma.cinereigulare,1857,NA
Oncostoma.olivaceum,1862,NA
Onychognathus.albirostris,1836,NA
Onychognathus.blythii,1859,NA
Onychognathus.fulgidus,1849,NA
Onychognathus.morio,1766,NA
Onychognathus.nabouroup,1800,NA
Onychognathus.salvadorii,1891,NA
Onychognathus.tenuirostris,1836,NA
Onychognathus.tristramii,1858,NA
Onychognathus.walleri,1880,NA
Onychorhynchus.coronatus,1776,NA
Onychorhynchus.mexicanus,1857,NA
Onychorhynchus.occidentalis,1860,NA
Onychorhynchus.swainsoni,1858,NA
Ophrysia.superciliosa,1846,NA
Opisthocomus.hoazin,1776,NA
Opisthoprora.euryptera,1832,NA
Oporornis.agilis,1812,NA
Oporornis.formosus,1811,NA
Oporornis.philadelphia,1810,NA
Oporornis.tolmiei,1839,NA
Orchesticus.abeillei,1839,NA
Oreolais.pulchra,1891,NA
Oreolais.ruwenzorii,1904,NA
Oreomanes.fraseri,1860,NA
Oreonympha.nobilis,1869,NA
Oreophasis.derbianus,1844,NA
Oreopholus.ruficollis,1829,NA
Oreopsar.bolivianus,1939,NA
Oreortyx.pictus,1829,NA
Oreoscoptes.montanus,1837,NA
Oreothraupis.arremonops,1855,NA
Oreotrochilus.adela,1838,NA
Oreotrochilus.chimborazo,1846,NA
Oreotrochilus.estella,1838,NA
Oreotrochilus.leucopleurus,1847,NA
Oreotrochilus.melanogaster,1847,NA
Oriolus.auratus,1817,NA
Oriolus.brachyrhynchus,1837,NA
Oriolus.chinensis,1766,NA
Oriolus.chlorocephalus,1896,NA
Oriolus.cruentus,1827,NA
Oriolus.larvatus,1823,NA
Oriolus.mellianus,1922,NA
Oriolus.monacha,1789,NA
Oriolus.nigripennis,1855,NA
Oriolus.oriolus,1758,NA
Oriolus.percivali,1903,NA
Oriolus.tenuirostris,1846,NA
Oriolus.traillii,1832,NA
Oriolus.xanthonotus,1821,NA
Oriolus.xanthornus,1758,NA
Oriturus.superciliosus,1838,NA
Ornithion.brunneicapillus,1862,NA
Ornithion.inerme,1853,NA
Ornithion.semiflavum,1860,NA
Ortalis.canicollis,1830,NA
Ortalis.cinereiceps,1867,NA
Ortalis.columbiana,1906,NA
Ortalis.erythroptera,1870,NA
Ortalis.garrula,1805,NA
Ortalis.guttata,1825,NA
Ortalis.leucogastra,1843,NA
Ortalis.motmot,1766,NA
Ortalis.poliocephala,1830,NA
Ortalis.ruficauda,1847,NA
Ortalis.superciliaris,1867,NA
Ortalis.vetula,1830,NA
Ortalis.wagleri,1867,NA
Orthogonys.chloricterus,1819,NA
Orthopsittaca.manilata,1783,NA
Orthotomus.atrogularis,1836,NA
Orthotomus.cuculatus,1836,NA
Orthotomus.ruficeps,1830,NA
Orthotomus.sericeus,1836,NA
Orthotomus.sutorius,1769,NA
Ortygospiza.atricollis,1817,NA
Ortygospiza.locustella,1909,NA
Ortyxelos.meiffrenii,1819,NA
Oryzoborus.angolensis,1766,NA
Oryzoborus.atrirostris,1878,NA
Oryzoborus.crassirostris,1789,NA
Oryzoborus.funereus,1859,NA
Oryzoborus.maximiliani,1851,NA
Oryzoborus.nuttingi,1884,NA
Otis.tarda,1758,NA
Otus.bakkamoena,1769,NA
Otus.brucei,1873,NA
Otus.flammeolus,1853,NA
Otus.icterorhynchus,1873,NA
Otus.ireneae,1966,NA
Otus.leucotis,1820,NA
Otus.pembaensis,1937,NA
Otus.rufescens,1821,NA
Otus.sagittatus,1848,NA
Otus.scops,1758,NA
Otus.senegalensis,1837,NA
Otus.spilocephalus,1846,NA
Otus.sunia,1836,NA
Otus.thilohoffmanni,2004,NA
Oxypogon.guerinii,1840,NA
Oxyruncus.cristatus,1821,NA
Oxyura.jamaicensis,1789,NA
Oxyura.leucocephala,1769,NA
Oxyura.maccoa,1838,NA
Oxyura.vittata,1860,NA
Quelea.cardinalis,1880,NA
Quelea.erythrops,1848,NA
Quelea.quelea,1758,NA
Querula.purpurata,1776,NA
Quiscalus.lugubris,1838,NA
Quiscalus.major,1819,NA
Quiscalus.mexicanus,1788,NA
Quiscalus.nicaraguensis,1891,NA
Quiscalus.quiscula,1758,NA
Rallina.eurizonoides,1845,NA
Rallina.fasciata,1822,NA
Rallus.antarcticus,1828,NA
Rallus.aquaticus,1758,NA
Rallus.caerulescens,1789,NA
Rallus.elegans,1834,NA
Rallus.limicola,1819,NA
Rallus.longirostris,1783,NA
Rallus.semiplumbeus,1856,NA
Rallus.wetmorei,1944,NA
Ramphastos.ambiguus,1823,NA
Ramphastos.brevis,1945,NA
Ramphastos.dicolorus,1766,NA
Ramphastos.sulfuratus,1830,NA
Ramphastos.swainsonii,1833,NA
Ramphastos.toco,1776,NA
Ramphastos.tucanus,1758,NA
Ramphastos.vitellinus,1823,NA
Ramphocaenus.melanurus,1819,NA
Ramphocelus.bresilius,1766,NA
Ramphocelus.carbo,1764,NA
Ramphocelus.costaricensis,1891,NA
Ramphocelus.dimidiatus,1837,NA
Ramphocelus.flammigerus,1833,NA
Ramphocelus.melanogaster,1838,NA
Ramphocelus.nigrogularis,1825,NA
Ramphocelus.passerinii,1831,NA
Ramphocelus.sanguinolentus,1831,NA
Ramphodon.naevius,1818,NA
Ramphomicron.dorsale,1880,NA
Ramphomicron.microrhynchum,1839,NA
