species,description_year,extinction_year
Spermophilus.xanthoprymnus,1835,NA
Sphaerias.blanfordi,1891,NA
Sphaeronycteris.toxophyllum,1882,NA
Sphiggurus.ichillus,2001,NA
Sphiggurus.insidiosus,1818,NA
Sphiggurus.melanurus,1842,NA
Sphiggurus.mexicanus,1792,NA
Sphiggurus.pruinosus,1905,NA
Sphiggurus.roosmalenorum,2001,NA
Sphiggurus.spinosus,1823,NA
Sphiggurus.vestitus,1899,NA
Sphiggurus.villosus,1823,NA
Spilocuscus.maculatus,1803,NA
Spilogale.angustifrons,1902,NA
Spilogale.gracilis,1890,NA
Spilogale.putorius,1758,NA
Spilogale.pygmaea,1898,NA
Srilankamys.ohiensis,1929,NA
Steatomys.bocagei,1892,NA
Steatomys.caurinus,1912,NA
Steatomys.cuppedius,1920,NA
Steatomys.jacksoni,1936,NA
Steatomys.krebsii,1852,NA
Steatomys.opimus,1894,NA
Steatomys.parvus,1896,NA
Steatomys.pratensis,1846,NA
Stenella.attenuata,1846,NA
Stenella.clymene,1846,NA
Stenella.coeruleoalba,1833,NA
Stenella.frontalis,1829,NA
Stenella.longirostris,1828,NA
Steno.bredanensis,1828,NA
Stenocephalemys.albipes,1842,NA
Stenocephalemys.albocaudata,1914,NA
Stenocephalemys.griseicauda,1972,NA
Stenocephalemys.ruppi,1983,NA
Stenoderma.rufum,1820,NA
Stochomys.longicaudatus,1893,NA
Sturnira.aratathomasi,1968,NA
Sturnira.bidens,1915,NA
Sturnira.bogotensis,1927,NA
Sturnira.erythromos,1844,NA
Sturnira.lilium,1810,NA
Sturnira.ludovici,1924,NA
Sturnira.luisi,1980,NA
Sturnira.magna,1966,NA
Sturnira.mistratensis,2000,NA
Sturnira.mordax,1938,NA
Sturnira.nana,1971,NA
Sturnira.oporaphilum,1844,NA
Sturnira.sorianoi,2005,NA
Sturnira.tildae,1959,NA
Styloctenium.mindorensis,2007,NA
Stylodipus.andrewsi,1925,NA
Stylodipus.sungorus,1987,NA
Stylodipus.telum,1823,NA
Suncus.aequatorius,1912,NA
Suncus.dayi,1888,NA
Suncus.etruscus,1822,NA
Suncus.fellowesgordoni,1932,NA
Suncus.hosei,1893,NA
Suncus.infinitesimus,1912,NA
Suncus.lixus,1898,NA
Suncus.malayanus,1917,NA
Suncus.megalura,1888,NA
Suncus.mertensi,1974,NA
Suncus.montanus,1850,NA
Suncus.murinus,1766,NA
Suncus.remyi,1965,NA
Suncus.stoliczkanus,1877,NA
Suncus.varilla,1895,NA
Suncus.zeylanicus,1928,NA
Sundamys.muelleri,1879,NA
Sundasciurus.hippurus,1831,NA
Sundasciurus.lowii,1892,NA
Sundasciurus.tenuis,1824,NA
Surdisorex.norae,1906,NA
Surdisorex.polulus,1916,NA
Suricata.suricatta,1776,NA
Sus.barbatus,1838,NA
Sus.bucculentus,1892,NA
Sus.oliveri,1997,NA
Sus.philippensis,1886,NA
Sus.scrofa,1758,NA
Sus.verrucosus,1832,NA
Syconycteris.australis,1867,NA
Sylvicapra.grimmia,1758,NA
Sylvilagus.aquaticus,1837,NA
Sylvilagus.audubonii,1858,NA
Sylvilagus.bachmani,1839,NA
Sylvilagus.brasiliensis,1758,NA
Sylvilagus.cognatus,1907,NA
Sylvilagus.cunicularius,1848,NA
Sylvilagus.dicei,1932,NA
Sylvilagus.floridanus,1890,NA
Sylvilagus.nuttallii,1837,NA
Sylvilagus.obscurus,1992,NA
Sylvilagus.palustris,1837,NA
Sylvilagus.robustus,1905,NA
Sylvilagus.transitionalis,1895,NA
Sylvilagus.varynaensis,2001,NA
Sylvisorex.camerunensis,1968,NA
Sylvisorex.granti,1907,NA
Sylvisorex.howelli,1984,NA
Sylvisorex.isabellae,1968,NA
Sylvisorex.johnstoni,1888,NA
Sylvisorex.konganensis,1996,NA
Sylvisorex.lunaris,1906,NA
Sylvisorex.morio,1862,NA
Sylvisorex.ollula,1913,NA
Sylvisorex.oriundus,1916,NA
Sylvisorex.pluvialis,1996,NA
Sylvisorex.vulcanorum,1985,NA
Symphalangus.syndactylus,1821,NA
Synaptomys.borealis,1828,NA
Synaptomys.cooperi,1858,NA
Syncerus.caffer,1779,NA
Syntheosciurus.brochus,1902,NA
Tachyglossus.aculeatus,1792,NA
Tachyoryctes.macrocephalus,1842,NA
Tachyoryctes.splendens,1835,NA
Tadarida.aegyptiaca,1818,NA
Tadarida.aloysiisabaudiae,1907,NA
Tadarida.ansorgei,1913,NA
Tadarida.australis,1838,NA
Tadarida.bemmeleni,1879,NA
Tadarida.bivittata,1861,NA
Tadarida.brachyptera,1852,NA
Tadarida.brasiliensis,1824,NA
Tadarida.chapini,1917,NA
Tadarida.condylura,1833,NA
Tadarida.congica,1917,NA
Tadarida.demonstrator,1903,NA
Tadarida.fulminans,1903,NA
Tadarida.gallagheri,1975,NA
Tadarida.insignis,1862,NA
Tadarida.jobensis,1902,NA
Tadarida.johorensis,1873,NA
Tadarida.latouchei,1920,NA
Tadarida.lobata,1891,NA
Tadarida.major,1897,NA
Tadarida.midas,1843,NA
Tadarida.mops,1840,NA
Tadarida.nanula,1917,NA
Tadarida.niangarae,1917,NA
Tadarida.nigeriae,1913,NA
Tadarida.niveiventer,1926,NA
Tadarida.petersoni,1981,NA
Tadarida.plicata,1800,NA
Tadarida.pumila,1826,NA
Tadarida.russata,1917,NA
Tadarida.spurrelli,1911,NA
Tadarida.teniotis,1814,NA
Tadarida.thersites,1903,NA
Tadarida.trevori,1917,NA
Tadarida.ventralis,1861,NA
Talpa.altaica,1883,NA
Talpa.caeca,1822,NA
Talpa.caucasica,1908,NA
Talpa.davidiana,1884,NA
Talpa.europaea,1758,NA
Talpa.levantis,1906,NA
Talpa.occidentalis,1907,NA
Talpa.romana,1902,NA
Talpa.stankovici,1931,NA
Tamandua.mexicana,1860,NA
Tamandua.tetradactyla,1758,NA
Tamias.alpinus,1893,NA
Tamias.amoenus,1890,NA
Tamias.bulleri,1889,NA
Tamias.canipes,1902,NA
Tamias.cinereicollis,1890,NA
Tamias.dorsalis,1855,NA
Tamias.durangae,1903,NA
Tamias.merriami,1889,NA
Tamias.minimus,1839,NA
Tamias.obscurus,1890,NA
Tamias.ochrogenys,1897,NA
Tamias.palmeri,1897,NA
Tamias.panamintinus,1893,NA
Tamias.quadrimaculatus,1867,NA
Tamias.quadrivittatus,1823,NA
Tamias.ruficaudus,1920,NA
Tamias.rufus,1979,NA
Tamias.senex,1890,NA
Tamias.sibiricus,1769,NA
Tamias.siskiyou,1922,NA
Tamias.sonomae,1915,NA
Tamias.speciosus,1890,NA
Tamias.striatus,1758,NA
Tamias.townsendii,1839,NA
Tamias.umbrinus,1890,NA
Tamiasciurus.douglasii,1839,NA
Tamiasciurus.hudsonicus,1777,NA
Tamiasciurus.mearnsi,1897,NA
Tamiops.macclellandii,1840,NA
Tamiops.maritimus,1900,NA
Tamiops.rodolphii,1867,NA
Tamiops.swinhoei,1874,NA
Tapecomys.primus,2000,NA
Taphozous.australis,1854,NA
Taphozous.georgianus,1915,NA
Taphozous.hamiltoni,1920,NA
Taphozous.hildegardeae,1909,NA
Taphozous.hilli,1980,NA
Taphozous.kapalgensis,1979,NA
Taphozous.longimanus,1825,NA
Taphozous.mauritianus,1818,NA
Taphozous.melanopogon,1841,NA
Taphozous.nudiventris,1830,NA
Taphozous.perforatus,1818,NA
Taphozous.theobaldi,1872,NA
Taphozous.troughtoni,1952,NA
Tapirus.bairdii,1865,NA
Tapirus.indicus,1819,NA
Tapirus.pinchaque,1829,NA
Tapirus.terrestris,1758,NA
Tarsipes.rostratus,1842,NA
Tasmacetus.shepherdi,1937,NA
Tatera.indica,1807,NA
Taterillus.arenarius,1974,NA
Taterillus.congicus,1915,NA
Taterillus.emini,1892,NA
Taterillus.gracilis,1892,NA
Taterillus.lacustris,1907,NA
Taterillus.petteri,1985,NA
Taterillus.pygargus,1838,NA
Taterillus.tranieri,2003,NA
Taxidea.taxus,1777,NA
Tayassu.pecari,1795,NA
Tetracerus.quadricornis,1816,NA
Thallomys.loringi,1909,NA
Thallomys.nigricauda,1882,NA
Thallomys.paedulcus,1846,NA
Thallomys.shortridgei,1923,NA
Thalpomys.cerradensis,1990,NA
Thalpomys.lasiotis,1916,NA
Thamnomys.kempi,1911,NA
Thamnomys.schoutedeni,1934,NA
Thamnomys.venustus,1907,NA
Thaptomys.nigrita,1830,NA
Theropithecus.gelada,1835,NA
Thomasomys.apeco,1993,NA
Thomasomys.aureus,1860,NA
Thomasomys.baeops,1899,NA
Thomasomys.bombycinus,1925,NA
Thomasomys.caudivarius,1923,NA
Thomasomys.cinereiventer,1912,NA
Thomasomys.cinereus,1882,NA
Thomasomys.cinnameus,1924,NA
Thomasomys.daphne,1917,NA
Thomasomys.eleusis,1926,NA
Thomasomys.erro,1926,NA
Thomasomys.gracilis,1917,NA
Thomasomys.hudsoni,1923,NA
Thomasomys.hylophilus,1912,NA
Thomasomys.incanus,1894,NA
Thomasomys.ischyrus,1914,NA
Thomasomys.kalinowskii,1894,NA
Thomasomys.ladewi,1926,NA
Thomasomys.laniger,1895,NA
Thomasomys.macrotis,1993,NA
Thomasomys.monochromos,1900,NA
Thomasomys.niveipes,1896,NA
Thomasomys.notatus,1917,NA
Thomasomys.onkiro,2002,NA
Thomasomys.oreas,1926,NA
Thomasomys.paramorum,1898,NA
Thomasomys.popayanus,1912,NA
Thomasomys.praetor,1900,NA
Thomasomys.pyrrhonotus,1886,NA
Thomasomys.rhoadsi,1914,NA
Thomasomys.rosalinda,1926,NA
Thomasomys.silvestris,1924,NA
Thomasomys.taczanowskii,1882,NA
Thomasomys.ucucha,2003,NA
Thomasomys.vestitus,1898,NA
Thomasomys.vulcani,1898,NA
Thomomys.bottae,1836,NA
Thomomys.bulbivorus,1829,NA
Thomomys.clusius,1875,NA
Thomomys.idahoensis,1901,NA
Thomomys.mazama,1897,NA
Thomomys.monticola,1893,NA
Thomomys.talpoides,1828,NA
Thomomys.townsendii,1839,NA
Thomomys.umbrinus,1829,NA
Thrichomys.apereoides,1839,NA
Thrichomys.inermis,1841,NA
Thrichomys.pachyurus,1845,NA
Thryonomys.gregorianus,1894,NA
Thryonomys.swinderianus,1827,NA
Thylamys.cinderella,1902,NA
Thylamys.elegans,1839,NA
Thylamys.karimii,1968,NA
Thylamys.macrurus,1818,NA
Thylamys.pallidior,1902,NA
Thylamys.pusillus,1804,NA
Thylamys.sponsorius,1921,NA
Thylamys.tatei,1957,NA
Thylamys.velutinus,1842,NA
Thylamys.venustus,1902,NA
Thylogale.stigmatica,1860,NA
Thylogale.thetis,1827,NA
Thyroptera.devivoi,2006,NA
Thyroptera.discifera,1855,NA
Thyroptera.lavali,1993,NA
Thyroptera.tricolor,1823,NA
Tlacuatzin.canescens,1893,NA
Tolypeutes.matacus,1804,NA
Tolypeutes.tricinctus,1758,NA
Tomopeas.ravus,1900,NA
Tonatia.bidens,1823,NA
Tonatia.saurophila,1951,NA
Tonkinomys.daovantieni,2006,NA
Toromys.grandis,1845,NA
Trachops.cirrhosus,1823,NA
Trachypithecus.barbei,1847,NA
Trachypithecus.cristatus,1821,NA
Trachypithecus.delacouri,1932,NA
Trachypithecus.francoisi,1898,NA
Trachypithecus.geei,1956,NA
Trachypithecus.germaini,1876,NA
Trachypithecus.hatinhensis,1970,NA
Trachypithecus.johnii,1829,NA
Trachypithecus.laotum,1911,NA
Trachypithecus.obscurus,1837,NA
Trachypithecus.phayrei,1847,NA
Trachypithecus.pileatus,1843,NA
Trachypithecus.poliocephalus,1898,NA
Trachypithecus.shortridgei,1915,NA
Tragelaphus.angasii,1849,NA
Tragelaphus.buxtoni,1910,NA
Tragelaphus.derbianus,1847,NA
Tragelaphus.eurycerus,1837,NA
Tragelaphus.imberbis,1869,NA
Tragelaphus.oryx,1766,NA
Tragelaphus.scriptus,1766,NA
Tragelaphus.spekii,1863,NA
Tragelaphus.strepsiceros,1766,NA
Tragulus.javanicus,1765,NA
Tragulus.kanchil,1821,NA
Tragulus.napu,1822,NA
Tragulus.nigricans,1892,NA
Tragulus.versicolor,1910,NA
Tragulus.williamsoni,1916,NA
Transandinomys.bolivaris,1901,NA
Transandinomys.talamancae,1891,NA
Tremarctos.ornatus,1825,NA
Triaenops.persicus,1871,NA
Trichechus.inunguis,1883,NA
Trichechus.manatus,1758,NA
Trichechus.senegalensis,1795,NA
Trichosurus.caninus,1836,NA
Trichosurus.cunninghami,2002,NA
Trichosurus.vulpecula,1792,NA
Trichys.fasciculata,1801,NA
Trinomys.albispinus,1838,NA
Trinomys.dimidiatus,1877,NA
Trinomys.eliasi,1993,NA
Trinomys.gratiosus,1948,NA
Trinomys.iheringi,1911,NA
Trinomys.mirapitanga,2002,NA
Trinomys.moojeni,1992,NA
Trinomys.myosuros,1820,NA
Trinomys.paratus,1948,NA
Trinomys.setosus,1817,NA
Trinomys.yonenagae,1995,NA
Trinycteris.nicefori,1949,NA
Trogopterus.xanthipes,1867,NA
Tscherskia.triton,1899,NA
Tupaia.belangeri,1841,NA
Tupaia.glis,1820,NA
Tupaia.minor,1876,NA
Tursiops.aduncus,1833,NA
Tursiops.truncatus,1821,NA
Tylomys.bullaris,1901,NA
Tylomys.fulviventer,1916,NA
Tylomys.mirae,1899,NA
Tylomys.nudicaudus,1866,NA
Tylomys.panamensis,1873,NA
Tylomys.tumbalensis,1901,NA
Tylomys.watsoni,1899,NA
Tylonycteris.pachypus,1840,NA
Tylonycteris.robustula,1915,NA
Tympanoctomys.barrerae,1941,NA
Typhlomys.cinereus,1877,NA
Uranomys.ruddi,1909,NA
Urocyon.cinereoargenteus,1775,NA
Uroderma.bilobatum,1866,NA
Uroderma.magnirostrum,1968,NA
Uromanis.tetradactyla,1766,NA
Uromys.caudimaculatus,1867,NA
Uromys.emmae,1994,NA
Uromys.hadrourus,1984,NA
Uropsilus.andersoni,1911,NA
Uropsilus.gracilis,1911,NA
Uropsilus.investigator,1922,NA
Uropsilus.soricipes,1871,NA
Urotrichus.talpoides,1841,NA
Ursus.americanus,1780,NA
Ursus.arctos,1758,NA
Ursus.maritimus,1774,NA
Ursus.thibetanus,1823,NA
Vampyressa.bidens,1878,NA
Vampyressa.brocki,1968,NA
Vampyressa.melissa,1926,NA
Vampyressa.nymphaea,1909,NA
Vampyressa.pusilla,1843,NA
Vampyressa.thyone,1909,NA
Vampyrodes.caraccioli,1889,NA
Vampyrum.spectrum,1758,NA
Vandeleuria.nilagirica,1867,NA
Vandeleuria.nolthenii,1929,NA
Vandeleuria.oleracea,1832,NA
Vernaya.fulva,1927,NA
Vespadelus.baverstocki,1987,NA
Vespadelus.caurinus,1914,NA
Vespadelus.darlingtoni,1933,NA
Vespadelus.douglasorum,1976,NA
Vespadelus.finlaysoni,1987,NA
Vespadelus.pumilus,1841,NA
Vespadelus.regulus,1906,NA
Vespadelus.troughtoni,1987,NA
Vespadelus.vulturnus,1914,NA
Vespertilio.murinus,1758,NA
Vespertilio.sinensis,1880,NA
Vicugna.vicugna,1782,NA
Viverra.civettina,1862,NA
Viverra.megaspila,1862,NA
Viverra.tangalunga,1832,NA
Viverra.zibetha,1758,NA
Viverricula.indica,1803,NA
Volemys.millicens,1911,NA
Volemys.musseri,1982,NA
Vombatus.ursinus,1800,NA
Vormela.peregusna,1770,NA
Vulpes.bengalensis,1800,NA
Vulpes.cana,1877,NA
Vulpes.chama,1833,NA
Vulpes.corsac,1768,NA
Vulpes.ferrilata,1842,NA
Vulpes.macrotis,1888,NA
Vulpes.pallida,1826,NA
Vulpes.rueppellii,1825,NA
Vulpes.velox,1823,NA
Vulpes.vulpes,1758,NA
Vulpes.zerda,1780,NA
Wallabia.bicolor,1804,NA
Wiedomys.cerradensis,2005,NA
Wiedomys.pyrrhorhinos,1821,NA
Wilfredomys.oenax,1928,NA
Wyulda.squamicaudata,1919,NA
Xenomys.nelsoni,1892,NA
Xeromys.myoides,1889,NA
Xeronycteris.vieirai,2005,NA
Xerus.erythropus,1817,NA
Xerus.inauris,1780,NA
Xerus.princeps,1929,NA
Xerus.rutilus,1828,NA
Zaedyus.pichiy,1804,NA
Zaglossus.bartoni,1907,NA
Zalophus.californianus,1828,NA
Zalophus.wollebaeki,1953,NA
Zapus.hudsonius,1780,NA
Zapus.princeps,1893,NA
Zapus.trinotatus,1895,NA
Zelotomys.hildegardeae,1902,NA
Zelotomys.woosnami,1906,NA
Zenkerella.insignis,1898,NA
Ziphius.cavirostris,1823,NA
Zygodontomys.brevicauda,1893,NA
Zygodontomys.brunneus,1898,NA
Zygogeomys.trichopus,1895,NA
Zyzomys.argurus,1889,NA
Zyzomys.maini,1989,NA
Zyzomys.palatalis,1989,NA
Zyzomys.pedunculatus,1896,NA
Zyzomys.woodwardi,1909,NA
Lagostomus.crassus,1910,1909
